City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
304,Warrington,GB,2020-04-14 22:06:38,53.39,-2.58,46.0,70,36,3.36
305,De Aar,ZA,2020-04-14 22:09:48,-30.65,24.01,54.45,48,0,13.42
306,Kavaratti,IN,2020-04-14 22:06:58,10.57,72.64,84.25,72,4,7.47
307,San Ramon De La Nueva Oran,AR,2020-04-14 22:09:48,-23.13,-64.33,70.0,73,92,1.63
308,Nizhniy Tsasuchey,RU,2020-04-14 22:09:49,50.52,115.13,43.12,41,100,11.9
309,Camana,PE,2020-04-14 22:09:49,-16.62,-72.71,74.43,64,30,7.07
310,Kismayo,SO,2020-04-14 22:09:49,-0.36,42.55,83.73,78,96,7.99
311,Verkhoyansk,RU,2020-04-14 22:09:50,67.54,133.38,15.17,93,100,4.38
312,Viedma,AR,2020-04-14 22:09:50,-40.81,-63.0,65.64,38,0,6.85
313,Trincomalee,LK,2020-04-14 22:06:04,8.57,81.23,80.28,80,15,3.31
314,Te Anau,NZ,2020-04-14 22:04:53,-45.42,167.72,40.89,69,92,0.83
315,Khani,GE,2020-04-14 22:09:51,41.96,42.96,53.6,58,0,14.99
316,Bubaque,GW,2020-04-14 22:05:23,11.28,-15.83,79.38,67,36,16.96
317,Tual,ID,2020-04-14 22:07:05,-5.67,132.75,81.68,77,100,6.31
318,Xining,CN,2020-04-14 22:07:48,36.62,101.77,46.22,19,24,2.42
319,Nichinan,JP,2020-04-14 22:09:52,31.6,131.37,51.8,81,75,6.93
320,Anadyr,RU,2020-04-14 22:09:52,64.75,177.48,10.4,85,100,4.47
321,George Town,MY,2020-04-14 22:09:53,5.41,100.34,80.6,94,20,1.99
322,Hermosillo,MX,2020-04-14 22:05:38,29.07,-110.97,87.01,20,5,5.82
323,Wiarton,CA,2020-04-14 22:09:53,44.74,-81.13,34.0,69,75,14.99
324,Bengkulu,ID,2020-04-14 22:02:56,-3.8,102.27,78.44,82,95,3.74
325,Valparaiso,CL,2020-04-14 22:09:04,-33.04,-71.63,62.6,72,0,6.93
326,Jiazi,CN,2020-04-14 22:09:54,22.88,116.07,64.02,80,90,1.5
327,Ayan,RU,2020-04-14 22:09:55,56.45,138.17,28.0,91,2,8.32
328,Rawson,AR,2020-04-14 22:03:53,-43.3,-65.1,64.06,43,0,9.73
329,Hualmay,PE,2020-04-14 22:04:23,-11.1,-77.61,76.37,66,21,9.82
330,Black River,JM,2020-04-14 22:06:19,18.03,-77.85,84.2,74,40,13.87
331,Cranbrook,CA,2020-04-14 22:09:57,49.5,-115.77,53.6,32,75,2.24
332,Woodway,US,2020-04-14 22:08:50,31.51,-97.2,60.8,50,75,9.17
333,Jinka,ET,2020-04-14 22:07:27,5.65,36.65,64.63,64,87,4.32
334,Salalah,OM,2020-04-14 22:04:45,17.02,54.09,82.4,69,40,5.82
335,Dzhebariki-Khaya,RU,2020-04-14 22:09:59,62.22,135.8,18.52,92,96,4.74
336,Banda Aceh,ID,2020-04-14 22:03:26,5.56,95.32,80.04,79,96,3.65
337,Maceio,BR,2020-04-14 22:02:34,-9.67,-35.74,78.8,78,98,8.05
338,Paka,MY,2020-04-14 22:10:00,4.64,103.44,75.2,100,79,1.12
339,Pathein,MM,2020-04-14 22:10:00,16.78,94.73,75.15,88,41,5.68
340,Nemuro,JP,2020-04-14 22:10:00,43.32,145.57,31.96,92,83,17.05
341,Bowen,AU,2020-04-14 22:10:01,-20.02,148.23,78.01,88,75,10.29
342,Pringsewu,ID,2020-04-14 22:10:01,-5.36,104.97,74.68,90,100,1.45
343,Sistranda,NO,2020-04-14 22:05:00,63.73,8.83,43.0,87,75,28.86
344,Saint-Pierre,RE,2020-04-14 22:10:02,-21.34,55.48,75.2,88,2,19.46
345,Mount Gambier,AU,2020-04-14 22:08:29,-37.83,140.77,60.8,44,98,10.29
346,Denia,ES,2020-04-14 22:07:45,38.84,0.11,62.01,86,38,7.14
347,Tuntum,BR,2020-04-14 22:10:02,-5.26,-44.65,73.78,92,99,4.56
348,Fukue,JP,2020-04-14 22:10:03,32.69,128.84,60.19,55,100,9.06
349,Sarangani,PH,2020-04-14 22:10:03,5.4,125.46,82.09,80,66,13.62
350,Port Blair,IN,2020-04-14 22:07:08,11.67,92.75,83.12,71,99,3.89
351,Tuktoyaktuk,CA,2020-04-14 22:04:43,69.45,-133.04,24.8,92,90,14.99
352,Kostino,RU,2020-04-14 22:10:04,58.91,53.27,29.43,95,0,2.75
353,Rey Bouba,CM,2020-04-14 22:10:04,8.67,14.18,89.35,29,30,3.56
354,Nizhnekamsk,RU,2020-04-14 22:10:05,55.64,51.82,39.2,80,100,13.42
355,Burns Lake,CA,2020-04-14 22:10:05,54.23,-125.75,51.4,58,97,7.9
356,Ishigaki,JP,2020-04-14 22:10:05,24.34,124.16,59.0,82,20,4.7
357,Simbahan,PH,2020-04-14 22:10:05,6.3,120.58,81.1,70,21,2.55
358,Hammerfest,NO,2020-04-14 22:10:06,70.66,23.68,32.0,93,0,19.46
359,Axim,GH,2020-04-14 22:10:06,4.87,-2.24,82.54,82,3,7.0
360,Tokur,RU,2020-04-14 22:10:06,53.13,132.9,22.69,92,0,0.47
361,Tambun,ID,2020-04-14 22:10:06,-6.26,107.07,78.8,88,20,3.36
362,Najran,SA,2020-04-14 22:03:25,17.49,44.13,73.4,56,40,1.32
363,Novikovo,RU,2020-04-14 22:10:07,51.15,37.89,49.89,65,100,12.88
364,Presidencia Roque Saenz Pena,AR,2020-04-14 22:05:42,-26.79,-60.44,69.96,41,0,4.38
365,Calabozo,VE,2020-04-14 22:10:07,8.92,-67.43,99.9,15,0,6.64
366,Gamba,GA,2020-04-14 22:06:20,-2.65,10.0,80.69,86,100,5.88
367,Lethem,GY,2020-04-14 22:10:08,3.38,-59.8,94.86,29,100,9.6
368,Colesberg,ZA,2020-04-14 22:10:08,-30.72,25.1,52.14,53,1,16.35
369,Sangar,RU,2020-04-14 22:10:09,63.92,127.47,27.79,98,100,1.3
370,Cascais,PT,2020-04-14 22:10:09,38.7,-9.42,57.99,100,40,10.29
371,Santiago De Chuco,PE,2020-04-14 22:10:09,-8.15,-78.18,54.46,35,93,7.31
372,Vardo,NO,2020-04-14 22:06:35,70.37,31.11,35.6,93,75,10.29
373,Karasjok,NO,2020-04-14 22:10:09,69.47,25.51,32.0,97,90,17.22
374,Maniitsoq,GL,2020-04-14 22:10:10,65.42,-52.9,27.64,92,100,9.35
375,Novopskov,UA,2020-04-14 22:10:10,49.55,39.09,47.97,60,100,12.28
376,Tarakan,ID,2020-04-14 22:10:10,3.3,117.63,76.42,80,27,2.95
377,Killybegs,IE,2020-04-14 22:04:42,54.63,-8.45,39.99,92,51,1.99
378,Stephenville,US,2020-04-14 22:08:25,32.22,-98.2,57.2,50,40,8.05
379,Broken Hill,AU,2020-04-14 22:10:12,-31.95,141.43,53.6,46,35,9.17
380,Vila Franca Do Campo,PT,2020-04-14 22:04:59,37.72,-25.43,59.0,72,75,4.7
381,Mbumi,TZ,2020-04-14 22:10:12,-7.91,39.21,79.2,86,98,7.25
382,Trelleborg,SE,2020-04-14 22:10:13,55.38,13.16,45.0,77,90,16.11
383,Koumac,NC,2020-04-14 22:06:55,-20.57,164.28,77.23,79,94,5.79
384,Sisimiut,GL,2020-04-14 22:05:22,66.94,-53.67,25.72,94,100,4.61
385,Jiwani,PK,2020-04-14 22:10:14,25.05,61.74,80.31,70,0,9.89
386,Poso,ID,2020-04-14 22:07:06,-1.4,120.75,78.35,69,100,3.18
387,Cartagena,CO,2020-04-14 22:10:14,10.4,-75.51,86.0,70,40,8.05
388,Vinh,VN,2020-04-14 22:10:15,18.67,105.67,67.23,85,100,2.17
389,Kota Kinabalu,MY,2020-04-14 22:09:07,5.97,116.07,77.0,88,20,3.36
390,Lasa,IT,2020-04-14 22:10:15,46.62,10.7,57.2,47,5,6.93
391,Ust-Nera,RU,2020-04-14 22:10:15,64.57,143.2,9.5,84,72,2.51
392,Hambantota,LK,2020-04-14 22:10:16,6.12,81.12,80.73,82,74,6.04
393,Trairi,BR,2020-04-14 22:05:07,-3.28,-39.27,80.24,76,96,4.27
394,Scottsboro,US,2020-04-14 22:08:10,34.67,-86.03,59.0,41,20,9.17
395,Svetlogorsk,BY,2020-04-14 22:10:17,52.63,29.73,35.56,74,1,9.31
396,Mayskiy,RU,2020-04-14 22:10:17,47.69,40.1,50.0,61,100,4.47
397,Hovd,MN,2020-04-14 22:10:18,48.01,91.64,43.45,48,99,2.19
398,Rauma,FI,2020-04-14 22:10:18,61.13,21.51,32.0,87,100,4.7
399,Puqi,CN,2020-04-14 22:10:18,29.72,113.88,57.79,74,1,5.19
400,Poum,NC,2020-04-14 22:10:19,-20.23,164.02,78.48,79,100,13.27
401,Emirdag,TR,2020-04-14 22:10:19,39.02,31.15,52.92,35,94,7.96
402,Bukama,CD,2020-04-14 22:07:04,-9.2,25.85,71.65,76,49,1.57
403,Sola,VU,2020-04-14 22:10:19,-13.88,167.55,82.4,94,75,21.27
404,Naze,JP,2020-04-14 22:06:38,28.37,129.48,57.2,82,75,3.36
405,Peregu Mare,RO,2020-04-14 22:10:20,46.23,20.9,41.0,86,29,6.93
406,Forio,IT,2020-04-14 22:10:20,40.73,13.86,57.0,62,82,16.11
407,Taldan,RU,2020-04-14 22:10:21,53.67,124.8,28.53,87,0,3.24
408,Corinto,GR,2020-04-14 22:10:21,37.94,22.96,64.0,63,40,3.62
409,Port-De-Bouc,FR,2020-04-14 22:10:21,43.4,4.98,60.01,47,0,3.36
410,Qarayeri,AZ,2020-04-14 22:10:21,40.79,46.31,46.4,81,20,4.7
411,Atasu,KZ,2020-04-14 22:10:22,48.68,71.64,36.28,67,15,7.25
412,Binzhou,CN,2020-04-14 22:10:22,37.37,118.02,62.01,36,9,6.69
413,Nome,US,2020-04-14 22:04:39,64.5,-165.41,34.0,86,90,17.22
414,Port-Cartier,CA,2020-04-14 22:10:23,50.03,-66.87,44.6,36,20,23.04
415,Ahuimanu,US,2020-04-14 22:10:23,21.44,-157.84,80.6,57,20,5.82
416,Miyoshi,JP,2020-04-14 22:10:24,35.08,137.07,51.01,57,29,12.75
417,Coruripe,BR,2020-04-14 22:06:22,-10.13,-36.18,79.92,67,88,7.94
418,Zonguldak,TR,2020-04-14 22:10:24,41.25,31.83,54.0,56,98,6.04
419,Kenitra,MA,2020-04-14 22:05:59,34.26,-6.58,64.0,77,75,8.05
420,Lompoc,US,2020-04-14 22:00:58,34.64,-120.46,75.0,72,1,14.99
421,San Isidro,PE,2020-04-14 22:10:25,-12.12,-77.05,78.8,61,0,13.87
422,Comodoro Rivadavia,AR,2020-04-14 22:10:25,-45.87,-67.5,62.6,51,1,9.17
423,Polczyn-Zdroj,PL,2020-04-14 22:10:26,53.76,16.1,43.0,83,11,9.44
424,Alenquer,BR,2020-04-14 22:10:26,-1.94,-54.74,84.2,74,75,2.24
425,Shimoda,JP,2020-04-14 22:07:07,34.67,138.95,57.67,56,0,1.16
426,Fortuna Foothills,US,2020-04-14 22:10:27,32.66,-114.41,84.2,10,1,17.22
427,Skowhegan,US,2020-04-14 22:10:27,44.77,-69.72,54.0,32,1,6.93
428,Teya,RU,2020-04-14 22:10:27,60.38,92.63,33.98,83,0,2.01
429,Dingle,PH,2020-04-14 22:05:28,11.0,122.67,77.4,85,5,5.46
430,Isiolo,KE,2020-04-14 22:10:28,0.35,37.58,70.3,53,100,4.92
431,Naples,IT,2020-04-14 22:10:28,40.83,14.25,57.0,62,88,16.11
432,Christchurch,NZ,2020-04-14 22:04:49,-43.53,172.63,51.01,53,3,11.41
433,Great Falls,US,2020-04-14 22:07:58,47.5,-111.3,48.99,45,75,9.17
434,Pudozh,RU,2020-04-14 22:10:29,61.81,36.53,33.33,90,100,4.47
435,Guiratinga,BR,2020-04-14 22:10:29,-16.35,-53.76,77.92,72,99,2.82
436,Ekhabi,RU,2020-04-14 22:10:29,53.51,142.97,27.28,97,100,12.37
437,Esperance,AU,2020-04-14 22:05:37,-33.87,121.9,62.6,93,90,6.93
438,Visby,SE,2020-04-14 22:10:30,57.64,18.3,44.01,70,92,13.87
439,Kayes,ML,2020-04-14 22:10:30,14.0,-11.0,93.2,44,97,2.24
440,Kiruna,SE,2020-04-14 22:07:29,67.86,20.23,26.6,68,100,8.05
441,Matagami,CA,2020-04-14 22:08:49,49.75,-77.63,28.4,63,90,14.99
442,Kuusamo,FI,2020-04-14 22:10:31,65.97,29.18,28.4,92,99,5.82
443,Fairview,US,2020-04-14 22:10:32,40.81,-74.0,57.99,30,20,4.7
444,Chimore,BO,2020-04-14 22:10:32,-16.98,-65.13,67.15,87,100,3.2
445,Tomatlan,MX,2020-04-14 22:10:32,19.93,-105.25,87.49,29,22,8.88
446,Annau,TM,2020-04-14 22:10:33,37.89,58.52,46.4,81,40,4.7
447,Kolvereid,NO,2020-04-14 22:10:33,64.87,11.6,39.72,82,93,15.19
448,Muisne,EC,2020-04-14 22:10:33,0.6,-80.03,84.2,79,75,4.7
449,Kovdor,RU,2020-04-14 22:10:33,67.57,30.48,32.68,90,100,4.21
450,Talcahuano,CL,2020-04-14 22:10:34,-36.72,-73.12,60.8,67,3,11.41
451,Kahului,US,2020-04-14 22:05:40,20.89,-156.47,78.8,74,1,4.7
452,Arkadelphia,US,2020-04-14 22:10:34,34.12,-93.05,53.6,50,90,4.7
453,Mengcheng,CN,2020-04-14 22:10:35,33.26,116.57,51.35,76,47,2.86
454,Oranjemund,NA,2020-04-14 22:05:16,-28.55,16.43,57.06,84,62,11.83
455,Namatanai,PG,2020-04-14 22:03:09,-3.67,152.43,81.36,77,100,5.39
456,Qui Nhon,VN,2020-04-14 22:10:35,13.77,109.23,75.25,84,96,6.22
457,Richards Bay,ZA,2020-04-14 22:08:50,-28.78,32.04,67.33,89,100,24.23
458,Cao Bang,VN,2020-04-14 22:10:36,22.67,106.25,59.56,78,98,1.92
459,Galveston,US,2020-04-14 22:10:36,29.37,-94.97,72.0,49,1,13.87
460,Riyadh,SA,2020-04-14 22:06:43,24.69,46.72,69.8,22,40,10.29
461,Santa Fe,AR,2020-04-14 22:06:17,-31.63,-60.7,70.0,43,63,1.99
462,Vila Velha,BR,2020-04-14 22:09:24,-20.33,-40.29,77.0,73,10,6.93
463,Sabha,LY,2020-04-14 22:04:39,27.04,14.43,85.93,11,9,12.03
464,Roald,NO,2020-04-14 22:10:37,62.58,6.13,43.0,93,100,17.22
465,Ndjole,GA,2020-04-14 22:10:38,-0.18,10.76,77.36,90,100,2.51
466,Bathsheba,BB,2020-04-14 22:10:38,13.22,-59.52,82.4,65,40,14.99
467,Bhilwara,IN,2020-04-14 22:09:04,25.35,74.63,87.1,20,92,11.36
468,Bacolod,PH,2020-04-14 22:10:39,10.67,122.95,78.01,80,4,4.38
469,Faya,SA,2020-04-14 22:10:39,18.39,42.45,64.4,88,20,6.93
470,Klaksvik,FO,2020-04-14 22:05:22,62.23,-6.59,46.4,93,100,17.22
471,Ponta Delgada,PT,2020-04-14 22:10:39,37.73,-25.67,57.2,87,40,3.36
472,Deputatskiy,RU,2020-04-14 22:07:39,69.3,139.9,-4.94,84,99,3.58
473,Luderitz,NA,2020-04-14 22:04:56,-26.65,15.16,60.8,72,88,14.99
474,Qaqortoq,GL,2020-04-14 22:10:41,60.72,-46.03,32.0,91,40,4.7
475,Eyrarbakki,IS,2020-04-14 22:10:41,63.86,-21.15,39.2,69,90,13.87
476,Rio Grande,BR,2020-04-14 22:08:45,-32.03,-52.1,60.01,83,99,4.0
477,Arroyo,ES,2020-04-14 22:10:41,41.61,-4.8,55.0,87,100,6.93
478,Leningradskiy,RU,2020-04-14 22:10:42,69.38,178.42,10.56,92,97,3.8
479,Grand Gaube,MU,2020-04-14 22:10:42,-20.01,57.66,78.01,83,75,14.99
480,Palmas Bellas,PA,2020-04-14 22:10:43,9.23,-80.09,82.0,88,40,8.05
481,Ayotzintepec,MX,2020-04-14 22:10:43,17.67,-96.13,102.74,26,21,6.26
482,Cherskiy,RU,2020-04-14 22:03:43,68.75,161.3,8.13,95,82,10.25
483,Bontang,ID,2020-04-14 22:03:29,0.13,117.5,78.67,84,41,8.72
484,Karpogory,RU,2020-04-14 22:10:44,64.0,44.45,35.58,87,100,11.95
485,Muli,MV,2020-04-14 22:10:44,2.92,73.57,85.05,65,3,0.72
486,Camabatela,AO,2020-04-14 22:05:45,-8.19,15.38,65.86,69,100,0.98
487,Cockburn Town,TC,2020-04-14 22:10:45,21.46,-71.14,78.71,82,24,16.93
488,Half Moon Bay,US,2020-04-14 22:03:06,37.46,-122.43,79.0,18,5,5.82
489,Luis Correia,BR,2020-04-14 22:10:46,-2.88,-41.67,82.4,88,20,4.7
490,Taltal,CL,2020-04-14 22:03:36,-25.4,-70.48,65.53,67,56,2.62
491,Emerald,AU,2020-04-14 22:10:46,-23.53,148.17,64.4,82,0,9.17
492,Nishihara,JP,2020-04-14 22:07:25,26.18,127.76,62.6,63,75,2.33
493,Yerbogachen,RU,2020-04-14 22:06:49,61.28,108.01,32.45,85,67,3.74
494,Carahue,CL,2020-04-14 22:10:47,-38.7,-73.17,66.2,39,100,3.36
495,North Bend,US,2020-04-14 22:10:47,43.41,-124.22,69.01,71,1,18.34
496,Sinnamary,GF,2020-04-14 22:03:27,5.38,-52.95,80.2,71,43,8.19
497,Caldwell,US,2020-04-14 22:10:48,43.66,-116.69,64.4,17,20,9.17
498,Saint-Joseph,RE,2020-04-14 22:08:28,-21.37,55.62,75.2,88,1,19.46
499,Anshun,CN,2020-04-14 22:10:48,26.25,105.93,50.07,62,1,3.85
500,Sandnessjoen,NO,2020-04-14 22:10:48,66.02,12.63,41.0,86,75,13.87
501,Vila,PT,2020-04-14 22:05:15,42.03,-8.16,60.01,87,79,6.93
502,Miracema Do Tocantins,BR,2020-04-14 22:10:49,-9.56,-48.4,73.22,88,100,5.86
503,Port Hedland,AU,2020-04-14 22:03:47,-20.32,118.57,77.0,88,24,4.7
504,Linhares,BR,2020-04-14 22:10:49,-19.39,-40.07,72.86,83,41,3.78
505,Amapa,BR,2020-04-14 22:07:15,1.0,-52.0,72.82,94,100,1.63
506,Lucea,JM,2020-04-14 22:10:50,18.45,-78.17,84.2,70,75,12.75
507,Alice Springs,AU,2020-04-14 22:10:50,-23.7,133.88,53.6,46,46,4.7
508,Plettenberg Bay,ZA,2020-04-14 22:10:51,-34.05,23.37,59.63,77,0,3.91
509,Lusambo,CD,2020-04-14 22:10:51,-4.97,23.45,74.66,75,6,1.57
510,Kentau,KZ,2020-04-14 22:10:52,43.52,68.51,43.21,49,14,7.87
511,Praia,CV,2020-04-14 22:10:52,14.92,-23.51,73.4,69,24,19.46
512,Touros,BR,2020-04-14 22:08:43,-5.2,-35.46,82.4,78,75,6.93
513,San Lorenzo,PY,2020-04-14 22:10:52,-25.33,-57.53,71.6,35,0,12.75
514,Ketchikan,US,2020-04-14 22:10:53,55.34,-131.65,48.2,93,90,6.93
515,Gimli,CA,2020-04-14 22:10:53,50.63,-96.99,28.0,58,99,8.99
516,Buritis,BR,2020-04-14 22:10:53,-15.62,-46.42,73.96,71,31,4.27
517,Prince Rupert,CA,2020-04-14 22:10:54,54.32,-130.32,46.4,100,90,4.7
518,Imaculada,BR,2020-04-14 22:10:54,-7.39,-37.51,71.71,53,96,2.86
519,Soe,ID,2020-04-14 22:10:55,-9.86,124.28,66.56,82,80,2.59
520,Sabang,ID,2020-04-14 22:05:13,5.89,95.32,82.99,77,99,5.82
521,Mae Sai,TH,2020-04-14 22:10:55,20.43,99.88,72.0,100,52,3.36
522,Nabire,ID,2020-04-14 22:10:55,-3.37,135.48,76.57,88,89,3.8
523,Yukhnov,RU,2020-04-14 22:10:55,54.74,35.23,37.72,70,100,5.44
524,Januaria,BR,2020-04-14 22:10:56,-15.48,-44.37,74.73,72,1,2.91
525,Dori,BF,2020-04-14 22:10:56,14.04,-0.03,91.81,10,0,8.59
526,Quang Ngai,VN,2020-04-14 22:06:00,15.12,108.8,73.8,85,100,1.63
527,Kinablangan,PH,2020-04-14 22:10:57,7.69,126.55,76.3,79,8,4.79
528,Goba,ET,2020-04-14 22:10:57,7.02,39.98,52.12,39,29,3.2
529,Yumen,CN,2020-04-14 22:06:04,40.28,97.2,54.43,26,2,6.31
530,Redlands,US,2020-04-14 22:10:58,34.06,-117.18,82.4,14,20,10.29
531,Saldanha,ZA,2020-04-14 22:03:07,-33.01,17.94,59.0,82,0,3.36
532,Rio Gallegos,AR,2020-04-14 22:10:59,-51.62,-69.22,60.8,36,22,3.36
533,Bemidji,US,2020-04-14 22:09:03,47.47,-94.88,25.0,48,90,10.29
534,Berlevag,NO,2020-04-14 22:10:59,70.86,29.09,32.0,93,90,13.87
535,Shanghai,CN,2020-04-14 22:08:53,31.22,121.46,60.01,67,100,4.47
536,Columbus,US,2020-04-14 22:10:00,39.96,-83.0,45.0,39,90,13.87
537,Boguchany,RU,2020-04-14 22:07:20,58.38,97.45,34.54,84,11,2.55
538,Norrtalje,SE,2020-04-14 22:11:01,59.76,18.7,41.0,93,75,10.29
539,Aleppo,SY,2020-04-14 22:11:01,36.25,37.5,59.68,32,0,6.44
540,Namikupa,TZ,2020-04-14 22:11:02,-10.83,39.6,71.17,91,92,1.9
541,Marienburg,PL,2020-04-14 22:11:02,54.04,19.03,39.99,64,16,13.87
542,High Level,CA,2020-04-14 22:00:31,58.52,-117.14,44.6,42,75,19.46
543,Zambezi,ZM,2020-04-14 22:11:03,-13.54,23.1,67.46,61,2,3.6
544,Seaforth,JM,2020-04-14 22:06:25,17.94,-76.46,86.0,70,20,18.34
545,Sembakung,ID,2020-04-14 22:11:04,3.82,117.25,72.25,94,33,2.64
546,Surgut,RU,2020-04-14 22:11:04,61.25,73.42,41.0,52,100,11.18
547,Laguna,US,2020-04-14 22:04:57,38.42,-121.42,80.6,15,1,10.29
548,Boshnyakovo,RU,2020-04-14 22:11:05,49.63,142.17,26.94,93,31,17.25
549,San Quintin,MX,2020-04-14 22:11:05,30.48,-115.95,65.37,66,0,13.73
550,Mamallapuram,IN,2020-04-14 22:11:06,12.63,80.17,82.99,88,40,3.51
551,Denpasar,ID,2020-04-14 22:08:53,-8.65,115.22,80.6,88,20,3.36
552,Makokou,GA,2020-04-14 22:11:06,0.57,12.86,74.46,77,92,2.13
553,The Pas,CA,2020-04-14 22:11:06,53.83,-101.25,26.6,35,1,5.82
554,Chicama,PE,2020-04-14 22:05:05,-7.84,-79.15,78.62,61,32,8.75
555,Muravlenko,RU,2020-04-14 22:11:07,63.79,74.52,33.37,93,94,12.62
556,Udachnyy,RU,2020-04-14 22:02:43,66.42,112.4,10.4,66,0,6.71
557,Koidu,SL,2020-04-14 22:11:08,8.42,-10.83,76.95,82,92,3.44
558,Shenjiamen,CN,2020-04-14 22:11:08,29.96,122.3,55.4,87,100,11.9
559,Yanacancha,PE,2020-04-14 22:11:09,-10.24,-76.65,51.04,23,47,1.41
560,Gat,IL,2020-04-14 22:06:31,31.61,34.76,64.4,82,75,2.24
561,Bathurst,AU,2020-04-14 22:11:09,-33.42,149.58,51.94,55,47,0.58
562,Pabbi,PK,2020-04-14 22:11:10,34.01,71.8,64.4,88,75,9.17
563,Okulovka,RU,2020-04-14 22:11:10,58.4,33.29,33.42,88,89,8.93
